t	sumScr	maxInnSc	maxScr
19131	21264.9	40.3	47.3
19132	21210.1	40.0	47.7
19133	21190.5	40.0	47.3
19134	21251.0	40.1	47.8
19135	21231.2	40.0	47.3
19136	21323.2	40.4	47.8
19137	21355.3	40.1	47.6
19138	21354.8	40.1	47.9
19139	21428.0	40.1	47.2
19140	21420.9	40.1	47.7
19141	21349.9	40.1	47.6
19142	21459.1	40.1	47.4
19143	21519.7	40.1	47.6
19144	21401.9	40.1	47.6
19145	21290.0	40.1	47.8
19146	21296.6	40.1	47.4
19147	21264.8	40.1	47.2
19148	21363.7	40.1	47.5
19149	21361.4	40.1	47.6
19150	21373.7	40.1	47.4
19151	21443.8	40.1	48.0
19152	21312.3	40.1	47.4
19153	21262.2	40.2	47.1
19154	21230.8	40.1	47.4
19155	21433.0	40.1	47.5
19156	21389.6	40.1	47.3
19157	21361.0	40.1	47.7
19158	21452.7	40.4	47.3
19159	21377.7	40.4	47.2
19160	21429.2	40.5	48.0
19161	21417.9	40.4	47.5
19162	21404.2	40.7	47.3
19163	21397.9	40.7	47.8
19164	21341.5	40.4	47.4
19165	21387.0	40.4	47.3
19166	21429.1	40.4	47.4
19167	21354.4	40.4	47.3
19168	21345.2	40.5	47.6
19169	21454.4	40.4	47.4
19170	21489.8	40.4	47.4
19171	21421.7	40.4	47.7
19172	21435.6	40.4	47.8
19173	21408.3	40.4	47.3
19174	21359.2	40.4	47.4
19175	21453.0	40.4	47.6
19176	21450.4	40.4	47.7
19177	21386.6	40.4	47.3
19178	21508.8	40.4	47.6
19179	21443.5	40.4	47.9
19180	21429.6	40.4	47.5
19181	21381.4	40.4	47.7
19182	21505.7	40.4	47.5
19183	21472.0	40.4	47.8
19184	21388.3	40.4	47.5
19185	21455.7	40.3	47.5
19186	21443.2	40.3	47.3
19187	21304.6	40.3	47.9
19188	21331.1	40.3	47.7
19189	21422.0	40.3	48.1
19190	21425.2	40.3	47.4
19191	21489.6	40.0	47.4
19192	21384.0	40.0	47.3
19193	21463.4	40.0	47.3
19194	21460.3	40.0	47.6
19195	21466.6	39.9	47.7
19196	21383.3	39.9	47.8
19197	21414.6	39.9	47.7
19198	21453.9	40.0	47.3
19199	21439.1	39.9	47.2
19200	21361.6	39.9	47.8
19201	21375.4	39.9	47.8
19202	21313.0	39.9	47.6
19203	21479.5	40.0	47.6
19204	21432.7	40.0	47.4
19205	21472.8	39.9	47.8
19206	21492.3	39.9	47.3
19207	21386.9	39.9	47.5
19208	21394.7	39.9	47.3
19209	21465.4	39.9	47.6
19210	21334.0	39.9	47.8
19211	21245.4	39.9	47.4
19212	21378.8	39.9	47.8
19213	21415.3	39.9	47.6
19214	21387.5	39.9	47.9
19215	21509.6	40.0	47.7
19216	21370.5	40.0	47.6
19217	21406.2	39.9	47.6
19218	21366.4	39.9	47.7
19219	21451.0	39.9	47.5
19220	21332.0	39.9	47.6
19221	21447.7	39.9	47.4
19222	21425.5	39.9	47.9
19223	21459.3	40.0	47.6
19224	21452.3	40.0	47.5
19225	21441.9	40.0	47.7
19226	21362.1	40.0	47.3
19227	21445.6	40.1	47.3
19228	21504.7	40.0	47.8
19229	21413.4	40.0	48.0
19230	21491.8	40.1	47.6
19231	21497.2	39.9	47.5
19232	21405.3	39.9	47.5
19233	21417.0	40.2	47.6
19234	21301.8	40.3	47.7
19235	21398.4	40.2	47.6
19236	21420.2	40.2	47.5
19237	21436.4	40.2	47.7
19238	21374.4	40.3	47.8
19239	21472.9	40.4	47.6
19240	21366.7	40.3	47.4
19241	21443.8	40.3	47.5
19242	21391.4	40.3	47.9
19243	21420.2	40.3	47.6
19244	21521.7	40.3	47.7
19245	21600.0	40.3	47.7
19246	21553.5	40.3	47.7
19247	21389.3	40.3	47.4
19248	21392.7	40.3	47.8
19249	21293.5	40.3	47.6
19250	21400.1	40.3	47.8
19251	21371.8	40.2	47.5
19252	21378.2	40.2	47.8
19253	21439.4	40.2	47.6
19254	21410.5	40.2	47.6
19255	21439.2	40.2	47.8
19256	21480.6	40.2	47.4
19257	21422.8	40.2	47.6
19258	21425.0	40.2	47.7
19259	21477.2	40.6	47.9
19260	21435.4	40.4	47.6
19261	21457.4	40.2	47.8
19262	21420.5	40.2	47.7
19263	21435.2	40.2	47.7
19264	21412.6	40.2	47.4
19265	21510.8	40.2	47.6
19266	21439.7	40.4	47.6
19267	21535.5	40.4	47.7
19268	21543.7	40.4	47.7
19269	21458.0	40.4	47.8
19270	21503.0	40.5	47.6
19271	21473.8	40.3	47.8
19272	21424.4	40.7	47.6
19273	21439.3	40.7	47.6
19274	21447.8	40.3	47.5
19275	21445.8	40.3	48.0
19276	21335.5	40.5	47.5
19277	21403.1	40.5	47.7
19278	21433.7	40.5	47.7
19279	21389.3	40.5	47.8
19280	21333.2	40.4	48.0
19281	21390.9	40.2	48.4
19282	21410.4	40.2	47.7
19283	21359.8	40.5	47.8
19284	21421.6	40.4	47.5
19285	21451.4	40.4	47.5
19286	21377.4	40.2	47.8
19287	21360.3	40.2	47.7
19288	21447.6	40.2	47.4
19289	21497.2	40.2	47.4
19290	21427.8	40.3	47.7
19291	21406.2	40.2	47.5
19292	21457.8	40.2	47.8
19293	21429.7	40.2	47.7
19294	21470.7	40.2	47.7
19295	21403.6	40.3	47.8
19296	21405.8	40.3	47.5
19297	21420.3	40.2	47.6
19298	21348.9	40.4	47.8
19299	21484.4	40.3	47.6
19300	21448.1	40.3	47.5
19301	21401.1	40.4	47.7
19302	21311.5	40.4	47.9
19303	21453.0	40.4	47.8
19304	21445.2	40.3	47.8
19305	21340.6	40.4	47.9
19306	21398.2	40.3	47.9
19307	21446.4	40.3	48.0
19308	21459.5	40.6	47.7
19309	21487.7	40.6	47.7
19310	21407.6	40.7	47.9
19311	21413.6	40.6	48.3
19312	21486.3	40.8	47.9
19313	21391.4	40.8	47.7
19314	21476.5	40.5	47.6
19315	21543.6	40.5	47.7
19316	21534.6	40.5	47.7
19317	21485.5	40.5	47.8
19318	21529.2	40.5	47.7
19319	21495.8	40.5	47.6
19320	21432.9	40.5	47.9
19321	21478.5	40.5	47.6
19322	21426.3	40.5	47.7
19323	21449.7	40.5	47.5
19324	21510.9	40.5	47.9
19325	21525.0	40.5	47.7
19326	21449.4	40.4	47.7
19327	21434.7	40.4	48.0
19328	21432.3	40.4	47.6
19329	21450.9	40.4	47.9
19330	21430.6	40.4	47.8
19331	21479.3	40.4	47.9
19332	21334.3	40.5	47.7
19333	21368.2	40.5	47.8
19334	21458.9	40.4	48.0
19335	21394.7	40.4	47.7
19336	21399.2	40.5	48.0
19337	21455.2	40.5	47.8
19338	21415.3	40.5	48.0
19339	21376.2	40.5	47.5
19340	21521.3	40.5	47.9
19341	21496.8	40.4	47.6
19342	21378.5	40.0	48.0
19343	21434.4	40.0	47.9
19344	21475.4	40.0	47.9
19345	21433.5	40.1	47.8
19346	21480.3	40.1	47.6
19347	21398.1	40.4	47.7
19348	21471.1	40.4	47.6
19349	21342.5	40.3	47.7
19350	21504.7	40.3	47.5
19351	21369.6	40.0	47.5
19352	21476.8	39.8	47.5
19353	21446.6	39.8	48.0
19354	21482.5	39.8	47.7
19355	21514.7	39.8	47.7
19356	21433.6	40.2	47.8
19357	21428.2	40.2	47.5
19358	21409.7	39.9	48.0
19359	21479.1	39.9	47.5
19360	21498.4	39.9	48.0
19361	21495.2	39.8	47.7
19362	21410.1	39.8	47.4
19363	21465.9	39.8	47.7
19364	21415.3	39.8	47.8
19365	21377.8	39.8	47.7
19366	21330.6	39.9	47.5
19367	21351.9	39.8	48.0
19368	21440.8	39.8	47.6
19369	21412.1	39.8	48.1
19370	21410.3	39.8	47.6
19371	21486.6	39.8	47.7
19372	21384.6	39.8	47.9
19373	21530.7	39.8	47.3
19374	21501.1	39.8	47.6
19375	21408.5	39.9	47.4
19376	21411.4	39.9	47.7
19377	21464.6	39.9	47.9
19378	21451.3	39.9	47.8
19379	21414.6	39.9	48.0
19380	21419.5	39.9	48.0
19381	21415.8	40.0	47.9
19382	21472.5	40.2	47.6
19383	21505.6	40.0	47.9
19384	21470.1	40.0	47.6
19385	21530.3	40.0	48.0
19386	21529.8	40.2	47.8
19387	21484.1	40.1	47.9
19388	21455.7	40.1	47.8
19389	21429.0	40.1	47.6
19390	21466.4	40.1	47.8
19391	21479.2	40.1	47.9
19392	21409.4	40.1	48.0
19393	21479.1	40.1	47.9
19394	21477.9	40.1	47.8
19395	21379.9	40.1	47.9
19396	21516.8	40.1	47.8
19397	21554.4	40.2	48.0
19398	21451.7	40.2	47.6
19399	21380.0	40.5	47.6
19400	21498.3	40.4	47.9
19401	21534.7	40.1	47.9
19402	21447.2	40.4	47.7
19403	21523.3	40.1	47.9
19404	21453.6	40.1	47.8
19405	21509.9	40.1	47.6
19406	21498.5	40.2	47.8
19407	21419.7	40.2	47.8
19408	21512.3	40.2	48.2
19409	21476.2	40.2	47.6
19410	21458.1	40.2	47.9
19411	21433.6	40.2	47.6
19412	21496.1	40.1	47.7
19413	21411.8	40.0	47.8
19414	21374.5	40.0	47.7
19415	21511.9	40.0	47.9
19416	21428.4	40.0	47.7
19417	21487.9	40.1	47.9
19418	21500.1	40.1	47.6
19419	21440.8	40.1	47.9
19420	21359.6	40.1	47.7
19421	21455.7	40.2	47.8
19422	21393.1	40.2	48.0
19423	21446.1	40.2	47.7
19424	21501.6	40.2	47.8
19425	21518.1	40.1	47.6
19426	21550.1	40.1	48.0
19427	21433.7	40.1	47.7
19428	21508.7	40.0	47.4
19429	21499.4	40.0	47.7
19430	21486.6	40.0	47.8
19431	21516.1	40.0	48.0
19432	21496.5	40.1	47.6
19433	21476.4	40.4	47.6
19434	21501.3	40.4	47.7
19435	21536.8	40.1	47.7
19436	21523.7	40.1	47.6
19437	21536.9	40.2	47.7
19438	21624.7	40.4	47.7
19439	21504.6	40.4	47.8
19440	21522.2	40.4	47.5
19441	21481.1	40.4	47.7
19442	21435.3	40.3	48.0
19443	21403.4	40.3	47.7
19444	21541.1	40.0	47.5
19445	21439.4	40.0	47.7
19446	21429.2	40.0	47.6
19447	21471.7	40.0	47.7
19448	21381.6	40.0	47.8
19449	21478.5	40.0	47.8
19450	21379.1	40.0	47.7
19451	21557.7	40.1	48.0
19452	21478.3	40.0	47.8
19453	21545.2	40.0	47.6
19454	21494.9	40.0	47.7
19455	21475.4	40.0	47.6
19456	21547.5	40.2	47.8
19457	21510.0	40.1	47.8
19458	21456.6	40.1	47.5
19459	21398.2	40.1	47.6
19460	21511.3	40.1	47.7
19461	21513.7	40.0	47.7
19462	21422.7	40.1	47.9
19463	21512.8	40.1	47.8
19464	21560.8	40.1	47.9
19465	21449.6	40.1	47.8
19466	21595.7	40.1	48.1
19467	21444.8	40.1	47.9
19468	21462.2	40.1	47.8
19469	21435.1	40.2	47.6
19470	21394.8	40.1	47.9
19471	21412.1	39.8	47.7
19472	21487.7	39.8	47.6
19473	21504.0	39.8	48.0
19474	21501.1	39.8	47.8
19475	21444.0	39.8	48.0
19476	21496.4	39.9	47.9
19477	21549.5	39.9	47.6
19478	21453.8	39.8	47.8
19479	21518.1	39.8	48.0
19480	21469.9	39.8	47.8
19481	21416.3	39.8	48.1
19482	21412.2	39.9	47.6
19483	21465.5	39.9	47.9
19484	21528.6	39.9	48.2
19485	21457.5	40.0	47.7
19486	21508.1	40.0	47.8
19487	21466.3	40.0	47.6
19488	21514.0	40.0	47.8
19489	21497.4	40.0	47.7
19490	21497.4	40.0	48.0
19491	21465.2	39.9	47.8
19492	21501.2	39.9	47.6
19493	21487.4	39.9	47.7
19494	21491.1	40.1	47.9
19495	21443.2	39.9	48.1
19496	21507.4	40.4	47.8
19497	21508.1	40.4	47.9
19498	21435.9	40.6	47.7
19499	21496.0	40.6	48.1
19500	21551.5	40.6	47.8
19501	21484.8	40.4	47.9
19502	21415.5	40.5	47.8
19503	21493.8	40.1	48.0
19504	21429.1	40.1	48.0
19505	21489.6	40.1	47.9
19506	21421.1	40.1	47.6
19507	21448.7	40.1	48.0
19508	21423.3	40.1	48.0
19509	21380.8	40.1	47.8
19510	21405.9	40.2	47.9
19511	21380.8	40.2	47.7
19512	21465.0	40.2	48.1
19513	21478.0	40.2	47.9
19514	21490.1	40.1	48.1
19515	21476.5	40.1	48.1
19516	21437.5	40.1	47.8
19517	21420.5	40.1	47.7
19518	21455.7	40.1	48.2
19519	21448.1	40.1	47.7
19520	21503.5	40.1	48.2
19521	21361.9	40.0	48.2
19522	21370.7	40.0	47.9
19523	21390.5	40.0	47.9
19524	21419.8	40.0	47.9
19525	21494.6	40.1	47.9
19526	21485.8	40.1	48.2
19527	21454.4	40.1	47.9
19528	21473.2	40.0	47.6
19529	21433.5	40.0	47.9
19530	21437.0	40.0	48.0
19531	21488.2	40.0	48.3
19532	21477.1	40.2	48.3
19533	21484.2	40.2	47.9
19534	21420.6	40.2	48.1
19535	21459.5	40.2	47.7
19536	21509.5	40.2	48.0
19537	21569.6	40.0	47.8
19538	21498.0	40.0	47.9
19539	21508.3	40.0	48.2
19540	21400.3	40.0	47.8
19541	21375.9	40.0	48.0
19542	21432.7	40.0	47.9
19543	21429.0	40.0	48.2
19544	21404.9	40.2	48.1
19545	21561.9	40.2	48.1
19546	21475.5	40.2	47.7
19547	21518.7	40.1	47.9
19548	21497.7	40.0	48.1
19549	21543.8	40.4	47.8
19550	21581.1	40.4	47.7
19551	21549.5	40.4	48.1
19552	21491.3	40.4	48.3
19553	21519.0	40.4	47.8
19554	21536.6	40.4	47.8
19555	21466.5	40.0	48.0
19556	21502.8	40.0	47.8
19557	21509.5	40.0	47.9
19558	21507.6	40.0	48.1
19559	21515.0	40.2	47.9
19560	21456.0	40.0	48.2
19561	21461.4	40.1	48.1
19562	21517.5	40.1	47.7
19563	21624.1	40.1	48.0
19564	21546.3	40.1	48.1
19565	21536.4	40.1	47.7
19566	21479.4	40.2	47.7
19567	21452.0	40.1	48.0
19568	21522.3	40.3	48.0
19569	21457.3	40.6	47.8
19570	21497.7	40.4	48.1
19571	21595.6	40.4	47.8
19572	21542.9	40.6	47.6
19573	21549.7	40.4	47.9
19574	21590.9	40.4	47.7
19575	21505.3	40.4	47.8
19576	21462.1	40.4	47.8
19577	21530.9	40.4	48.0
19578	21474.8	40.1	48.0
19579	21489.0	40.1	47.7
19580	21557.3	40.0	47.7
19581	21636.0	40.0	47.8
19582	21421.6	40.0	47.9
19583	21509.2	40.0	47.8
19584	21471.5	40.0	48.0
19585	21477.4	40.0	48.0
19586	21465.7	40.0	47.8
19587	21497.1	40.0	48.5
19588	21408.2	40.0	47.6
19589	21392.1	40.0	47.7
19590	21424.7	40.0	47.5
19591	21538.4	40.0	47.9
19592	21577.8	40.0	47.8
19593	21349.7	40.0	48.1
19594	21510.6	40.0	47.8
19595	21562.4	40.0	47.9
19596	21562.0	40.0	48.1
19597	21495.1	40.0	48.1
19598	21364.3	40.2	47.7
19599	21453.3	40.6	47.9
19600	21533.6	40.7	48.0
19601	21574.8	40.7	47.9
19602	21621.5	40.7	48.2
19603	21544.1	40.8	48.1
19604	21522.4	40.8	47.9
19605	21546.4	40.8	48.1
19606	21576.6	40.8	48.0
19607	21530.2	40.3	48.1
19608	21534.5	40.3	48.2
19609	21570.2	40.3	47.9
19610	21654.3	40.3	48.1
19611	21620.7	40.3	48.4
19612	21502.6	40.3	48.0
19613	21498.2	40.3	48.0
19614	21569.3	40.3	48.3
19615	21513.6	40.3	48.4
19616	21399.4	40.3	48.1
19617	21522.4	40.3	48.1
19618	21513.3	40.3	48.1
19619	21568.5	40.1	48.0
19620	21469.0	40.1	47.8
19621	21470.1	40.0	47.9
19622	21507.2	40.2	47.9
19623	21600.2	40.3	47.8
19624	21581.5	40.3	47.8
19625	21547.1	40.3	47.9
19626	21649.6	40.0	48.0
19627	21585.3	40.0	47.8
19628	21559.6	40.0	48.1
19629	21510.9	40.0	47.9
19630	21646.2	40.0	48.2
19631	21548.9	40.2	48.1
19632	21536.2	40.2	48.0
19633	21467.1	40.2	47.9
19634	21460.0	40.2	48.0
19635	21472.3	40.2	47.9
19636	21441.5	40.1	48.1
19637	21536.0	40.1	47.8
19638	21518.3	40.1	48.2
19639	21548.7	40.2	47.9
19640	21596.9	40.2	48.0
19641	21599.0	40.2	48.0
19642	21625.5	40.2	48.1
19643	21449.2	40.2	48.1
19644	21460.6	40.2	48.2
19645	21481.7	40.1	48.0
19646	21481.1	40.2	48.4
19647	21549.5	40.0	48.1
19648	21529.8	40.0	47.8
19649	21385.4	40.0	47.9
19650	21527.6	40.2	48.0
19651	21558.5	40.5	47.9
19652	21552.6	40.4	48.1
19653	21506.2	40.3	48.2
19654	21547.4	40.3	47.9
19655	21626.1	40.3	48.1
19656	21498.2	40.3	48.2
19657	21524.5	40.3	48.0
19658	21517.6	40.0	48.1
19659	21583.4	40.0	48.0
19660	21583.7	40.1	48.4
19661	21522.5	40.0	47.9
19662	21536.0	40.1	47.8
19663	21564.4	40.2	47.8
19664	21504.8	40.0	48.2
19665	21527.1	40.0	48.1
19666	21451.2	40.0	48.1
19667	21469.1	40.2	48.1
19668	21547.7	40.2	48.0
19669	21528.3	40.1	48.0
19670	21473.3	40.1	48.0
19671	21525.0	40.1	48.2
19672	21465.5	40.1	48.3
19673	21365.5	40.1	48.1
19674	21577.7	40.1	47.8
19675	21452.9	40.1	48.2
19676	21497.4	40.1	48.1
19677	21539.4	40.0	48.2
19678	21524.6	40.0	47.8
19679	21585.7	40.1	48.1
19680	21519.7	40.0	48.1
19681	21515.2	40.0	48.0
19682	21537.6	40.1	47.9
19683	21535.3	40.2	48.0
19684	21573.4	40.2	48.1
19685	21631.4	40.2	48.2
19686	21501.9	40.2	47.9
19687	21495.0	40.2	48.0
19688	21476.6	40.2	48.2
19689	21526.0	40.2	47.9
19690	21655.4	40.2	48.3
19691	21546.3	40.1	48.1
19692	21555.0	40.1	47.9
19693	21469.7	40.1	47.9
19694	21503.4	40.3	48.2
19695	21457.9	40.4	48.0
19696	21547.2	40.5	48.1
19697	21554.7	40.4	48.2
19698	21535.2	40.4	48.0
19699	21479.1	40.4	48.3
19700	21548.1	40.4	48.1
19701	21530.9	40.2	47.9
19702	21620.8	40.2	48.0
19703	21609.5	40.2	48.1
19704	21562.5	40.2	47.8
19705	21570.1	40.2	47.9
19706	21531.0	40.2	48.1
19707	21469.7	40.2	47.9
19708	21462.3	40.2	48.0
19709	21492.4	40.3	48.4
19710	21569.3	40.3	48.1
19711	21509.8	40.3	48.1
19712	21380.1	40.3	47.8
19713	21413.3	40.2	48.0
19714	21459.6	40.2	47.9
19715	21436.0	40.3	48.2
19716	21557.2	40.3	48.0
19717	21561.0	40.3	48.1
19718	21456.4	40.3	48.2
19719	21564.2	40.3	48.3
19720	21501.0	40.3	48.2
19721	21557.4	40.3	48.3
19722	21483.9	40.3	48.1
19723	21514.9	40.3	48.2
19724	21499.3	40.3	48.0
19725	21518.9	40.3	48.2
19726	21539.6	40.3	48.2
19727	21506.8	40.3	48.2
19728	21562.5	40.3	48.1
19729	21557.1	40.2	47.9
19730	21552.7	40.2	47.8
19731	21453.8	40.2	48.3
19732	21551.6	40.2	48.3
19733	21471.6	40.2	48.1
19734	21435.0	40.1	48.0
19735	21446.1	40.1	48.0
19736	21497.1	40.1	48.2
19737	21550.5	40.4	48.2
19738	21542.9	40.4	48.2
19739	21522.1	40.4	48.1
19740	21590.4	40.4	48.1
19741	21462.6	40.4	48.1
19742	21526.3	40.4	48.2
19743	21459.4	40.4	48.2
19744	21558.7	40.5	48.1
19745	21578.5	40.4	48.1
19746	21605.0	40.6	48.1
19747	21606.8	40.6	48.0
19748	21578.2	40.6	48.0
19749	21577.0	40.6	48.0
19750	21596.7	40.6	47.9
19751	21595.1	40.6	48.2
19752	21609.2	40.6	48.1
19753	21619.9	40.6	48.0
19754	21640.4	40.6	48.1
19755	21601.3	40.6	48.3
19756	21550.8	40.6	48.0
19757	21566.8	40.6	48.2
19758	21556.8	40.5	48.1
19759	21599.8	40.5	48.2
19760	21538.3	40.5	47.9
19761	21594.6	40.5	47.9
19762	21514.3	40.5	48.6
19763	21506.6	40.2	48.0
19764	21629.3	40.3	48.2
19765	21665.5	40.3	47.9
19766	21647.6	40.2	48.2
19767	21493.6	40.2	48.0
19768	21532.7	40.3	47.8
19769	21613.2	40.3	48.2
19770	21603.4	40.3	48.3
19771	21621.9	40.2	48.1
19772	21629.2	40.2	48.1
19773	21646.5	40.2	48.3
19774	21657.8	40.2	48.2
19775	21598.1	40.3	48.2
19776	21610.0	40.3	48.1
19777	21489.0	40.3	48.1
19778	21547.8	40.3	48.2
19779	21486.0	40.3	48.3
19780	21554.5	40.3	48.2
19781	21590.1	40.3	47.9
19782	21481.3	40.3	47.9
19783	21582.9	40.3	48.4
19784	21571.8	40.3	48.3
19785	21545.0	40.6	48.1
19786	21555.0	40.6	48.3
19787	21487.8	40.7	48.3
19788	21620.7	40.8	47.8
19789	21586.8	40.9	48.4
19790	21590.2	40.4	48.0
19791	21466.5	40.4	48.3
19792	21606.7	40.4	48.1
19793	21604.8	40.4	48.0
19794	21591.7	40.4	48.4
19795	21598.8	40.4	48.2
19796	21645.0	40.4	48.3
19797	21601.1	40.4	48.1
19798	21602.4	40.3	48.2
19799	21603.2	40.3	48.4
19800	21583.1	40.3	48.3
19801	21527.0	40.3	48.2
19802	21642.6	40.3	48.3
19803	21487.2	40.3	48.4
19804	21580.5	40.3	48.0
19805	21552.0	40.6	48.3
19806	21566.2	40.6	47.8
19807	21544.1	40.6	48.0
19808	21564.2	40.6	48.0
19809	21366.0	40.9	48.4
19810	21439.8	40.6	47.9
19811	21567.3	40.6	48.2
19812	21450.8	40.6	48.4
19813	21485.3	40.6	48.2
19814	21568.7	40.7	48.5
19815	21653.4	40.6	47.9
19816	21646.0	40.7	48.2
19817	21651.1	40.3	48.1
19818	21563.6	40.2	48.0
19819	21573.6	40.2	48.1
19820	21565.7	40.2	48.1
19821	21609.8	40.2	48.2
19822	21626.9	40.2	48.2
19823	21587.8	40.5	48.5
19824	21691.5	40.5	48.0
19825	21586.6	40.2	48.3
19826	21602.5	40.2	48.4
19827	21694.1	40.2	48.3
19828	21658.4	39.9	48.1
19829	21610.5	40.2	48.1
19830	21693.6	40.4	48.1
19831	21738.2	40.0	48.1
19832	21638.2	39.9	48.1
19833	21619.0	39.9	48.0
19834	21680.0	40.0	48.3
19835	21715.3	40.1	48.3
19836	21732.2	40.2	48.4
19837	21739.3	40.2	48.2
19838	21681.8	40.0	48.2
19839	21621.1	40.1	48.1
19840	21620.9	40.0	48.1
19841	21641.3	40.0	48.1
19842	21635.0	40.0	48.4
19843	21620.9	40.0	48.4
19844	21659.6	40.2	48.1
19845	21576.4	40.4	48.5
19846	21661.9	40.4	48.2
19847	21654.1	40.3	48.3
19848	21721.3	40.3	48.5
19849	21687.5	40.3	48.2
19850	21729.1	40.6	48.2
19851	21689.4	40.6	48.2
19852	21671.9	40.7	48.1
19853	21641.8	40.7	48.1
19854	21628.0	40.7	47.9
19855	21636.6	40.6	48.3
19856	21613.1	40.6	48.4
19857	21674.4	40.7	48.6
19858	21670.9	40.7	48.2
19859	21651.4	40.7	48.1
19860	21663.9	40.8	48.5
19861	21577.0	40.8	48.2
19862	21574.1	40.7	48.4
19863	21514.6	40.7	48.4
19864	21625.9	40.6	48.4
19865	21543.4	40.6	48.0
19866	21516.0	41.0	48.4
19867	21482.4	40.3	48.3
19868	21544.0	40.3	48.3
19869	21660.3	40.4	48.7
19870	21686.4	40.4	48.5
19871	21617.6	40.4	48.6
19872	21574.6	40.1	48.6
19873	21563.9	40.1	48.1
19874	21488.5	40.3	48.2
19875	21580.3	40.4	48.6
19876	21555.0	40.3	48.3
19877	21537.1	40.3	48.2
19878	21600.2	40.0	48.4
19879	21592.2	40.3	48.3
19880	21633.2	40.3	48.3
19881	21634.1	40.1	48.4
19882	21569.7	40.1	48.5
19883	21573.6	40.1	48.2
19884	21587.8	40.0	48.7
19885	21503.5	40.5	48.3
19886	21594.3	40.5	48.2
19887	21674.1	40.7	48.7
19888	21613.8	40.8	48.3
19889	21550.9	40.8	48.7
19890	21625.7	40.5	48.4
19891	21663.7	40.5	48.4
19892	21568.4	40.5	48.3
19893	21624.3	40.8	48.2
19894	21622.4	40.4	48.2
19895	21566.7	40.4	48.2
19896	21617.3	40.4	48.2
19897	21684.1	40.4	48.3
19898	21652.2	40.4	48.1
19899	21693.2	40.4	48.7
19900	21585.4	40.5	48.4
19901	21612.2	40.5	48.6
19902	21571.9	40.5	48.4
19903	21600.6	40.5	48.3
19904	21684.2	40.5	48.1
19905	21600.9	40.5	48.6
19906	21686.6	40.4	48.3
19907	21700.2	40.4	48.6
19908	21701.7	40.4	48.3
19909	21768.2	40.5	48.6
19910	21733.4	40.5	48.2
19911	21698.0	40.5	48.5
19912	21642.9	40.5	48.5
19913	21656.4	40.5	48.1
19914	21675.8	40.5	48.3
19915	21728.6	40.5	48.2
19916	21690.0	40.8	48.4
19917	21643.2	40.5	48.1
19918	21646.4	40.8	48.1
19919	21646.8	40.5	48.1
19920	21716.3	40.5	48.4
19921	21534.6	40.8	48.4
19922	21634.0	41.0	48.1
19923	21712.1	41.0	48.4
19924	21706.5	40.8	48.4
19925	21647.4	40.8	48.5
19926	21676.6	40.9	48.3
19927	21611.6	40.9	48.6
19928	21653.0	40.9	48.1
19929	21661.6	40.9	48.5
19930	21714.2	40.9	48.6
19931	21713.5	40.9	48.5
19932	21686.6	40.9	48.5
19933	21773.3	40.9	48.5
19934	21733.5	40.9	48.5
19935	21758.6	40.9	48.3
19936	21694.8	41.1	48.5
19937	21735.5	41.1	48.6
19938	21641.6	40.8	48.4
19939	21631.0	40.7	48.5
19940	21666.1	40.8	48.2
19941	21683.8	40.8	48.3
19942	21709.9	40.7	48.3
19943	21667.1	40.7	48.5
19944	21711.3	40.8	48.3
19945	21726.1	40.8	48.2
19946	21749.0	40.7	48.7
19947	21723.5	40.7	48.1
19948	21792.1	40.7	48.5
19949	21668.5	40.7	48.3
19950	21737.5	40.9	48.2
19951	21691.8	40.8	48.3
19952	21700.4	40.8	48.3
19953	21766.2	40.8	48.4
19954	21770.8	40.7	48.5
19955	21667.2	40.7	48.4
19956	21674.3	40.7	48.4
19957	21631.8	40.7	48.2
19958	21767.7	40.8	48.1
19959	21674.5	40.8	48.6
19960	21688.1	40.8	48.5
19961	21766.4	40.8	48.4
19962	21664.5	40.8	48.2
19963	21674.2	40.8	48.2
19964	21615.5	40.8	48.2
19965	21663.8	40.9	48.3
19966	21641.5	40.8	48.5
19967	21753.0	40.8	48.5
19968	21737.2	40.8	48.4
19969	21792.4	40.8	48.5
19970	21691.8	40.7	48.4
19971	21711.3	40.7	48.5
19972	21676.7	40.7	48.4
19973	21614.2	40.7	48.6
19974	21746.5	40.7	48.2
19975	21773.5	40.7	48.2
19976	21784.4	40.7	48.4
19977	21720.1	40.8	48.4
19978	21686.0	40.7	48.6
19979	21771.1	40.7	48.4
19980	21778.7	40.7	48.4
19981	21750.4	40.7	48.3
19982	21592.0	40.7	48.2
19983	21660.4	40.7	48.2
19984	21658.8	40.8	48.5
19985	21670.6	40.9	48.3
19986	21666.5	40.8	48.5
19987	21740.1	40.8	48.4
19988	21713.0	40.8	48.6
19989	21669.9	40.8	48.3
19990	21711.1	40.5	48.3
19991	21681.9	40.5	48.2
19992	21723.1	40.5	48.7
19993	21744.4	40.5	48.4
19994	21721.6	40.5	48.4
19995	21760.1	40.5	48.1
19996	21858.5	40.8	48.4
19997	21747.1	40.8	48.4
19998	21700.3	40.8	48.7
19999	21761.7	40.8	48.4
20000	21699.7	40.8	48.4
20001	21722.5	40.8	48.3
20002	21656.7	40.8	48.2
20003	21727.4	40.8	48.5
