t	sumScr	maxInnSc	maxScr
14261	4987.9	10.1	10.1
14262	4991.2	10.1	10.1
14263	4978.9	10.1	10.1
14264	4984.5	10.1	10.1
14265	4998.4	10.1	10.1
14266	4988.5	10.1	10.1
14267	4999.7	10.1	10.1
14268	5006.1	10.1	10.1
14269	5000.5	10.1	10.1
14270	5003.2	10.1	10.1
14271	4999.5	10.1	10.1
14272	4994.4	10.1	10.1
14273	5000.5	10.1	10.1
14274	4994.3	10.1	10.1
14275	4992.2	10.1	10.1
14276	4976.4	10.1	10.1
14277	4989.4	10.1	10.1
14278	4993.0	10.1	10.1
14279	4983.5	10.1	10.1
14280	4982.7	10.1	10.1
14281	4988.6	10.1	10.1
14282	4993.3	10.1	10.1
14283	4995.9	10.1	10.1
14284	4998.2	10.1	10.1
14285	5004.1	10.1	10.1
14286	4992.0	10.1	10.1
14287	5001.4	10.1	10.1
14288	4989.3	10.1	10.1
14289	4991.0	10.1	10.1
14290	4992.3	10.1	10.1
14291	5002.2	10.1	10.1
14292	4996.7	10.1	10.1
14293	5010.9	10.1	10.1
14294	4992.4	10.1	10.1
14295	5001.9	10.1	10.1
14296	5012.1	10.1	10.1
14297	4995.5	10.1	10.1
14298	4993.0	10.1	10.1
14299	4995.6	10.1	10.1
14300	5007.1	10.1	10.1
14301	4993.0	10.1	10.1
14302	4991.6	10.1	10.1
14303	4991.0	10.1	10.1
14304	4985.3	10.1	10.1
14305	4995.9	10.1	10.1
14306	4988.9	10.1	10.1
14307	4986.4	10.1	10.1
14308	4996.5	10.1	10.1
14309	4991.6	10.1	10.1
14310	5000.7	10.1	10.1
14311	5004.5	10.1	10.1
14312	4993.7	10.1	10.1
14313	4993.1	10.1	10.1
14314	4987.2	10.1	10.1
14315	4984.4	10.1	10.1
14316	4990.7	10.1	10.1
14317	4994.4	10.1	10.1
14318	4994.3	10.1	10.1
14319	4996.0	10.1	10.1
14320	4992.2	10.1	10.1
14321	4989.4	10.1	10.1
14322	4989.2	10.1	10.1
14323	4983.3	10.1	10.1
14324	4984.7	10.1	10.1
14325	4992.7	10.1	10.1
14326	4992.6	10.1	10.1
14327	4985.9	10.1	10.1
14328	4986.9	10.1	10.1
14329	4999.0	10.1	10.1
14330	5001.9	10.1	10.1
14331	4998.2	10.1	10.1
14332	5005.3	10.1	10.1
14333	5000.0	10.1	10.1
14334	4993.5	10.1	10.1
14335	5007.2	10.1	10.1
14336	4994.1	10.1	10.1
14337	4995.7	10.1	10.1
14338	5003.2	10.1	10.1
14339	4989.0	10.1	10.1
14340	4989.1	10.1	10.1
14341	4978.7	10.2	10.2
14342	4998.5	10.1	10.1
14343	5007.7	10.1	10.1
14344	4997.8	10.1	10.1
14345	5011.1	10.2	10.2
14346	5009.8	10.2	10.2
14347	4995.5	10.1	10.1
14348	4996.3	10.1	10.1
14349	4996.1	10.1	10.1
14350	4989.1	10.1	10.1
14351	4992.0	10.1	10.1
14352	4998.3	10.2	10.2
14353	4993.1	10.2	10.2
14354	4998.6	10.2	10.2
14355	4994.6	10.2	10.2
14356	4996.3	10.2	10.2
14357	5009.8	10.2	10.2
14358	4999.7	10.2	10.2
14359	4998.3	10.2	10.2
14360	4998.0	10.2	10.2
14361	4996.3	10.2	10.2
14362	4997.2	10.2	10.2
14363	5000.2	10.2	10.2
14364	5002.0	10.2	10.2
14365	5001.2	10.2	10.2
14366	5006.8	10.2	10.2
14367	4994.1	10.2	10.2
14368	5005.6	10.2	10.2
14369	5001.2	10.2	10.2
14370	5002.6	10.2	10.2
14371	4994.3	10.2	10.2
14372	4995.7	10.2	10.2
14373	4991.5	10.2	10.2
14374	4994.6	10.2	10.2
14375	4998.3	10.2	10.2
14376	4997.3	10.2	10.2
14377	5003.1	10.2	10.2
14378	5001.6	10.2	10.2
14379	5018.8	10.2	10.2
14380	5006.7	10.2	10.2
14381	5008.7	10.2	10.2
14382	5007.7	10.2	10.2
14383	5008.4	10.2	10.2
14384	5010.4	10.2	10.2
14385	5005.8	10.2	10.2
14386	5005.3	10.2	10.2
14387	5008.5	10.2	10.2
14388	5016.5	10.2	10.2
14389	5017.9	10.2	10.2
14390	5019.3	10.2	10.2
14391	5008.6	10.2	10.2
14392	5021.1	10.2	10.2
14393	5018.9	10.2	10.2
14394	5035.7	10.2	10.2
14395	5031.7	10.2	10.2
14396	5047.4	10.2	10.2
14397	5030.5	10.2	10.2
14398	5034.4	10.2	10.2
14399	5042.1	10.2	10.2
14400	5043.3	10.2	10.2
14401	5042.1	10.2	10.2
14402	5038.9	10.2	10.2
14403	5041.0	10.2	10.2
14404	5044.3	10.2	10.2
14405	5033.7	10.2	10.2
14406	5021.1	10.2	10.2
14407	5043.0	10.2	10.2
14408	5054.4	10.2	10.2
14409	5045.2	10.2	10.2
14410	5038.1	10.2	10.2
14411	5047.2	10.2	10.2
14412	5041.0	10.2	10.2
14413	5039.0	10.2	10.2
14414	5041.8	10.2	10.2
14415	5035.0	10.2	10.2
14416	5036.0	10.2	10.2
14417	5046.6	10.2	10.2
14418	5052.4	10.2	10.2
14419	5051.8	10.2	10.2
14420	5053.0	10.2	10.2
14421	5046.9	10.2	10.2
14422	5054.7	10.2	10.2
14423	5055.1	10.2	10.2
14424	5050.8	10.2	10.2
14425	5044.5	10.2	10.2
14426	5051.9	10.2	10.2
14427	5042.5	10.2	10.2
14428	5042.3	10.2	10.2
14429	5048.2	10.2	10.2
14430	5046.9	10.2	10.2
14431	5046.0	10.2	10.2
14432	5054.9	10.2	10.2
14433	5051.9	10.2	10.2
14434	5047.2	10.2	10.2
14435	5044.3	10.2	10.2
14436	5037.1	10.2	10.2
14437	5049.0	10.2	10.2
14438	5052.7	10.2	10.2
14439	5050.8	10.2	10.2
14440	5055.1	10.2	10.2
14441	5052.7	10.2	10.2
14442	5043.6	10.2	10.2
14443	5045.3	10.2	10.2
14444	5048.1	10.2	10.2
14445	5056.9	10.2	10.2
14446	5049.7	10.2	10.2
14447	5036.1	10.2	10.2
14448	5049.7	10.2	10.2
14449	5035.8	10.2	10.2
14450	5046.5	10.2	10.2
14451	5040.9	10.2	10.2
14452	5030.2	10.2	10.2
14453	5025.6	10.2	10.2
14454	5039.4	10.2	10.2
14455	5036.9	10.2	10.2
14456	5039.7	10.2	10.2
14457	5043.1	10.2	10.2
14458	5046.9	10.2	10.2
14459	5041.6	10.2	10.2
14460	5044.8	10.2	10.2
14461	5049.7	10.2	10.2
14462	5046.4	10.2	10.2
14463	5046.8	10.2	10.2
14464	5044.7	10.2	10.2
14465	5046.3	10.3	10.3
14466	5042.3	10.3	10.3
14467	5054.7	10.3	10.3
14468	5043.3	10.3	10.3
14469	5047.4	10.3	10.3
14470	5050.8	10.3	10.3
14471	5051.8	10.3	10.3
14472	5053.7	10.3	10.3
14473	5047.6	10.3	10.3
14474	5047.7	10.3	10.3
14475	5058.6	10.3	10.3
14476	5054.2	10.3	10.3
14477	5051.7	10.3	10.3
14478	5050.4	10.3	10.3
14479	5050.9	10.2	10.2
14480	5044.2	10.2	10.2
14481	5041.7	10.2	10.2
14482	5034.2	10.2	10.2
14483	5039.7	10.2	10.2
14484	5046.4	10.2	10.2
14485	5036.8	10.2	10.2
14486	5033.1	10.2	10.2
14487	5046.9	10.2	10.2
14488	5048.7	10.2	10.2
14489	5044.5	10.2	10.2
14490	5047.5	10.2	10.2
14491	5043.7	10.2	10.2
14492	5044.5	10.2	10.2
14493	5054.0	10.2	10.2
14494	5054.0	10.2	10.2
14495	5056.4	10.2	10.2
14496	5046.3	10.2	10.2
14497	5048.0	10.2	10.2
14498	5044.3	10.2	10.2
14499	5042.9	10.2	10.2
14500	5032.6	10.2	10.2
14501	5035.6	10.2	10.2
14502	5031.0	10.2	10.2
14503	5029.7	10.2	10.2
14504	5029.2	10.2	10.2
14505	5037.5	10.2	10.2
14506	5051.0	10.2	10.2
14507	5050.2	10.2	10.2
14508	5039.4	10.2	10.2
14509	5037.7	10.2	10.2
14510	5040.7	10.2	10.2
14511	5039.9	10.2	10.2
14512	5042.2	10.2	10.2
14513	5053.3	10.2	10.2
14514	5045.9	10.2	10.2
14515	5033.5	10.2	10.2
14516	5027.4	10.2	10.2
14517	5034.6	10.2	10.2
14518	5038.6	10.2	10.2
14519	5051.2	10.2	10.2
14520	5048.0	10.2	10.2
14521	5031.9	10.2	10.2
14522	5037.8	10.2	10.2
14523	5042.1	10.2	10.2
14524	5050.4	10.2	10.2
14525	5051.6	10.2	10.2
14526	5044.3	10.2	10.2
14527	5044.0	10.2	10.2
14528	5037.7	10.2	10.2
14529	5040.3	10.2	10.2
14530	5050.3	10.3	10.3
14531	5049.3	10.3	10.3
14532	5044.3	10.3	10.3
14533	5041.4	10.3	10.3
14534	5049.5	10.3	10.3
14535	5055.2	10.3	10.3
14536	5063.7	10.2	10.2
14537	5052.0	10.2	10.2
14538	5049.2	10.2	10.2
14539	5041.0	10.2	10.2
14540	5053.5	10.2	10.2
14541	5037.4	10.2	10.2
14542	5041.1	10.2	10.2
14543	5034.7	10.2	10.2
14544	5036.8	10.2	10.2
14545	5036.5	10.2	10.2
14546	5045.3	10.2	10.2
14547	5033.4	10.2	10.2
14548	5045.0	10.2	10.2
14549	5037.6	10.2	10.2
14550	5036.3	10.2	10.2
14551	5055.7	10.2	10.2
14552	5053.0	10.2	10.2
14553	5051.3	10.2	10.2
14554	5047.2	10.2	10.2
14555	5053.9	10.2	10.2
14556	5043.5	10.2	10.2
14557	5043.3	10.2	10.2
14558	5036.6	10.2	10.2
14559	5045.0	10.2	10.2
14560	5042.0	10.2	10.2
14561	5041.2	10.2	10.2
14562	5037.3	10.2	10.2
14563	5031.6	10.2	10.2
14564	5030.6	10.2	10.2
14565	5033.5	10.2	10.2
14566	5025.3	10.2	10.2
14567	5034.2	10.2	10.2
14568	5044.5	10.2	10.2
14569	5050.9	10.2	10.2
14570	5044.0	10.2	10.2
14571	5043.7	10.2	10.2
14572	5041.5	10.2	10.2
14573	5038.9	10.2	10.2
14574	5039.6	10.2	10.2
14575	5038.8	10.2	10.2
14576	5035.0	10.2	10.2
14577	5043.2	10.2	10.2
14578	5041.9	10.2	10.2
14579	5047.1	10.2	10.2
14580	5048.8	10.2	10.2
14581	5057.0	10.2	10.2
14582	5047.8	10.2	10.2
14583	5052.3	10.2	10.2
14584	5054.5	10.2	10.2
14585	5047.9	10.2	10.2
14586	5053.9	10.2	10.2
14587	5047.4	10.2	10.2
14588	5050.8	10.2	10.2
14589	5050.3	10.2	10.2
14590	5049.7	10.2	10.2
14591	5049.9	10.2	10.2
14592	5050.1	10.2	10.2
14593	5046.6	10.2	10.2
14594	5046.7	10.2	10.2
14595	5055.6	10.2	10.2
14596	5044.1	10.2	10.2
14597	5047.6	10.2	10.2
14598	5043.5	10.2	10.2
14599	5041.8	10.2	10.2
14600	5038.6	10.2	10.2
14601	5043.0	10.2	10.2
14602	5051.1	10.2	10.2
14603	5047.8	10.2	10.2
14604	5039.6	10.2	10.2
14605	5036.9	10.2	10.2
14606	5050.5	10.2	10.2
14607	5032.8	10.2	10.2
14608	5037.9	10.2	10.2
14609	5048.3	10.2	10.2
14610	5042.9	10.2	10.2
14611	5043.9	10.2	10.2
14612	5044.7	10.2	10.2
14613	5042.7	10.2	10.2
14614	5056.9	10.2	10.2
14615	5051.5	10.2	10.2
14616	5047.0	10.2	10.2
14617	5052.3	10.2	10.2
14618	5051.4	10.2	10.2
14619	5040.7	10.2	10.2
14620	5047.1	10.2	10.2
14621	5037.4	10.2	10.2
14622	5051.6	10.2	10.2
14623	5051.4	10.2	10.2
14624	5043.5	10.2	10.2
14625	5040.0	10.2	10.2
14626	5037.2	10.2	10.2
14627	5051.1	10.2	10.2
14628	5044.5	10.2	10.2
14629	5046.8	10.2	10.2
14630	5040.9	10.2	10.2
14631	5044.5	10.2	10.2
14632	5034.7	10.2	10.2
14633	5046.6	10.2	10.2
14634	5048.7	10.2	10.2
14635	5042.9	10.2	10.2
14636	5039.5	10.2	10.2
14637	5037.7	10.2	10.2
14638	5032.6	10.2	10.2
14639	5040.9	10.2	10.2
14640	5038.2	10.2	10.2
14641	5028.2	10.2	10.2
14642	5040.9	10.2	10.2
14643	5049.6	10.2	10.2
14644	5052.1	10.2	10.2
14645	5042.7	10.2	10.2
14646	5040.5	10.2	10.2
14647	5036.6	10.2	10.2
14648	5044.8	10.2	10.2
14649	5046.7	10.2	10.2
14650	5052.9	10.2	10.2
14651	5056.0	10.2	10.2
14652	5043.2	10.2	10.2
14653	5042.6	10.2	10.2
14654	5050.2	10.2	10.2
14655	5046.6	10.3	10.3
14656	5052.6	10.3	10.3
14657	5048.7	10.3	10.3
14658	5047.7	10.3	10.3
14659	5049.6	10.3	10.3
14660	5058.2	10.3	10.3
14661	5038.7	10.3	10.3
14662	5041.1	10.3	10.3
14663	5036.4	10.3	10.3
14664	5041.5	10.3	10.3
14665	5040.7	10.3	10.3
14666	5041.2	10.3	10.3
14667	5037.5	10.3	10.3
14668	5044.4	10.3	10.3
14669	5045.2	10.3	10.3
14670	5041.8	10.3	10.3
14671	5043.8	10.3	10.3
14672	5037.5	10.3	10.3
14673	5031.6	10.3	10.3
14674	5022.9	10.3	10.3
14675	5033.6	10.3	10.3
14676	5048.9	10.3	10.3
14677	5042.4	10.3	10.3
14678	5044.3	10.3	10.3
14679	5041.8	10.3	10.3
14680	5044.7	10.3	10.3
14681	5040.4	10.3	10.3
14682	5045.1	10.3	10.3
14683	5044.2	10.3	10.3
14684	5047.2	10.3	10.3
14685	5055.8	10.3	10.3
14686	5051.2	10.3	10.3
14687	5053.8	10.3	10.3
14688	5047.5	10.3	10.3
14689	5052.3	10.3	10.3
14690	5046.0	10.3	10.3
14691	5065.1	10.3	10.3
14692	5049.6	10.3	10.3
14693	5054.5	10.3	10.3
14694	5055.1	10.3	10.3
14695	5049.5	10.3	10.3
14696	5048.0	10.3	10.3
14697	5051.9	10.3	10.3
14698	5053.3	10.3	10.3
14699	5059.1	10.3	10.3
14700	5056.8	10.3	10.3
14701	5056.0	10.3	10.3
14702	5067.3	10.3	10.3
14703	5056.0	10.3	10.3
14704	5054.2	10.3	10.3
14705	5052.7	10.3	10.3
14706	5052.5	10.3	10.3
14707	5058.3	10.3	10.3
14708	5053.8	10.3	10.3
14709	5039.9	10.3	10.3
14710	5050.0	10.3	10.3
14711	5050.2	10.3	10.3
14712	5050.5	10.3	10.3
14713	5054.2	10.3	10.3
14714	5054.0	10.3	10.3
14715	5058.6	10.3	10.3
14716	5052.1	10.3	10.3
14717	5063.8	10.3	10.3
14718	5081.3	10.3	10.3
14719	5066.5	10.3	10.3
14720	5058.5	10.3	10.3
14721	5058.3	10.3	10.3
14722	5060.5	10.3	10.3
14723	5060.6	10.3	10.3
14724	5060.4	10.3	10.3
14725	5066.0	10.3	10.3
14726	5060.0	10.3	10.3
14727	5061.0	10.3	10.3
14728	5063.8	10.3	10.3
14729	5073.5	10.3	10.3
14730	5066.5	10.3	10.3
14731	5081.4	10.3	10.3
14732	5076.2	10.3	10.3
14733	5079.2	10.3	10.3
14734	5082.6	10.3	10.3
14735	5089.2	10.3	10.3
14736	5096.6	10.3	10.3
14737	5090.6	10.3	10.3
14738	5094.9	10.3	10.3
14739	5098.7	10.3	10.3
14740	5088.9	10.3	10.3
14741	5089.2	10.3	10.3
14742	5083.7	10.3	10.3
14743	5083.2	10.3	10.3
14744	5085.8	10.3	10.3
14745	5081.1	10.3	10.3
14746	5085.7	10.3	10.3
14747	5096.3	10.3	10.3
14748	5087.8	10.3	10.3
14749	5088.9	10.3	10.3
14750	5090.0	10.4	10.4
14751	5091.3	10.3	10.3
14752	5091.4	10.4	10.4
14753	5088.9	10.4	10.4
14754	5092.8	10.4	10.4
14755	5085.8	10.3	10.3
14756	5085.3	10.3	10.3
14757	5073.8	10.3	10.3
14758	5081.4	10.3	10.3
14759	5097.2	10.3	10.3
14760	5095.0	10.3	10.3
14761	5082.5	10.3	10.3
14762	5094.6	10.3	10.3
14763	5084.7	10.3	10.3
14764	5080.1	10.3	10.3
14765	5083.0	10.3	10.3
14766	5080.5	10.3	10.3
14767	5078.5	10.3	10.3
14768	5092.0	10.3	10.3
14769	5087.4	10.3	10.3
14770	5091.3	10.3	10.3
14771	5084.4	10.3	10.3
14772	5086.7	10.3	10.3
14773	5098.4	10.3	10.3
14774	5094.6	10.3	10.3
14775	5093.7	10.3	10.3
14776	5104.0	10.3	10.3
14777	5092.3	10.3	10.3
14778	5099.4	10.3	10.3
14779	5082.6	10.3	10.3
14780	5084.7	10.3	10.3
14781	5083.5	10.3	10.3
14782	5073.2	10.3	10.3
14783	5066.6	10.3	10.3
14784	5070.0	10.3	10.3
14785	5082.5	10.3	10.3
14786	5089.9	10.3	10.3
14787	5080.2	10.3	10.3
14788	5086.6	10.3	10.3
14789	5077.1	10.3	10.3
14790	5073.5	10.3	10.3
14791	5086.4	10.3	10.3
14792	5083.4	10.3	10.3
14793	5085.5	10.3	10.3
14794	5091.7	10.3	10.3
14795	5089.9	10.3	10.3
14796	5088.3	10.3	10.3
14797	5095.3	10.3	10.3
14798	5097.1	10.3	10.3
14799	5102.5	10.3	10.3
14800	5099.5	10.3	10.3
14801	5096.2	10.3	10.3
14802	5099.4	10.3	10.3
14803	5094.3	10.3	10.3
14804	5093.7	10.3	10.3
14805	5100.2	10.3	10.3
14806	5103.1	10.3	10.3
14807	5081.4	10.3	10.3
14808	5095.6	10.3	10.3
14809	5095.1	10.3	10.3
14810	5097.3	10.3	10.3
14811	5094.1	10.3	10.3
14812	5087.2	10.3	10.3
14813	5093.6	10.3	10.3
14814	5080.9	10.3	10.3
14815	5078.5	10.3	10.3
14816	5084.7	10.3	10.3
14817	5091.4	10.3	10.3
14818	5094.7	10.3	10.3
14819	5085.3	10.3	10.3
14820	5082.4	10.3	10.3
14821	5091.7	10.3	10.3
14822	5090.6	10.3	10.3
14823	5100.7	10.3	10.3
14824	5103.9	10.3	10.3
14825	5097.1	10.3	10.3
14826	5089.6	10.3	10.3
14827	5094.4	10.3	10.3
14828	5091.1	10.3	10.3
14829	5089.8	10.3	10.3
14830	5090.1	10.3	10.3
14831	5087.8	10.3	10.3
14832	5090.9	10.3	10.3
14833	5090.9	10.3	10.3
14834	5091.9	10.3	10.3
14835	5082.2	10.3	10.3
14836	5082.5	10.3	10.3
14837	5098.5	10.3	10.3
14838	5090.4	10.3	10.3
14839	5086.3	10.3	10.3
14840	5081.9	10.3	10.3
14841	5086.3	10.3	10.3
14842	5086.0	10.3	10.3
14843	5095.2	10.3	10.3
14844	5090.6	10.3	10.3
14845	5083.2	10.3	10.3
14846	5088.8	10.3	10.3
14847	5081.5	10.3	10.3
14848	5095.4	10.3	10.3
14849	5091.6	10.3	10.3
14850	5089.5	10.3	10.3
14851	5087.9	10.3	10.3
14852	5088.2	10.3	10.3
14853	5084.7	10.3	10.3
14854	5094.2	10.3	10.3
14855	5088.4	10.3	10.3
14856	5083.9	10.3	10.3
14857	5095.3	10.3	10.3
14858	5099.9	10.3	10.3
14859	5095.6	10.3	10.3
14860	5098.1	10.3	10.3
14861	5090.7	10.3	10.3
14862	5099.3	10.3	10.3
14863	5093.6	10.3	10.3
14864	5097.9	10.3	10.3
14865	5093.7	10.3	10.3
14866	5087.2	10.3	10.3
14867	5086.1	10.3	10.3
14868	5076.3	10.3	10.3
14869	5075.2	10.3	10.3
14870	5084.4	10.3	10.3
14871	5091.9	10.3	10.3
14872	5082.0	10.4	10.4
14873	5076.7	10.4	10.4
14874	5077.3	10.4	10.4
14875	5082.5	10.4	10.4
14876	5088.9	10.4	10.4
14877	5087.7	10.4	10.4
14878	5096.6	10.4	10.4
14879	5093.4	10.4	10.4
14880	5088.6	10.4	10.4
14881	5089.4	10.3	10.3
14882	5091.7	10.3	10.3
14883	5088.3	10.3	10.3
14884	5089.1	10.3	10.3
14885	5099.5	10.3	10.3
14886	5097.4	10.3	10.3
14887	5104.1	10.3	10.3
14888	5089.6	10.3	10.3
14889	5079.7	10.3	10.3
14890	5090.1	10.3	10.3
14891	5091.1	10.3	10.3
14892	5096.9	10.3	10.3
14893	5085.4	10.3	10.3
14894	5098.9	10.3	10.3
14895	5099.1	10.3	10.3
14896	5099.9	10.3	10.3
14897	5090.5	10.3	10.3
14898	5101.5	10.3	10.3
14899	5090.1	10.3	10.3
14900	5083.3	10.3	10.3
14901	5092.9	10.3	10.3
14902	5083.3	10.3	10.3
14903	5093.6	10.3	10.3
14904	5082.6	10.3	10.3
14905	5098.5	10.3	10.3
14906	5087.3	10.3	10.3
14907	5097.8	10.3	10.3
14908	5095.0	10.3	10.3
14909	5080.8	10.3	10.3
14910	5076.8	10.3	10.3
14911	5077.7	10.3	10.3
14912	5090.9	10.3	10.3
14913	5086.3	10.3	10.3
14914	5090.1	10.3	10.3
14915	5075.8	10.3	10.3
14916	5093.5	10.3	10.3
14917	5096.0	10.3	10.3
14918	5089.1	10.3	10.3
14919	5084.8	10.3	10.3
14920	5097.5	10.3	10.3
14921	5100.8	10.3	10.3
14922	5094.7	10.3	10.3
14923	5088.4	10.3	10.3
14924	5076.7	10.3	10.3
14925	5080.8	10.3	10.3
14926	5080.2	10.3	10.3
14927	5082.8	10.3	10.3
14928	5079.9	10.3	10.3
14929	5066.3	10.3	10.3
14930	5071.7	10.4	10.4
14931	5091.0	10.3	10.3
14932	5082.2	10.3	10.3
14933	5089.1	10.3	10.3
14934	5086.5	10.3	10.3
14935	5088.4	10.3	10.3
14936	5086.3	10.3	10.3
14937	5095.1	10.4	10.4
14938	5076.6	10.3	10.3
14939	5077.7	10.3	10.3
14940	5079.2	10.3	10.3
14941	5092.2	10.3	10.3
14942	5080.2	10.3	10.3
14943	5081.8	10.3	10.3
14944	5077.9	10.4	10.4
14945	5082.6	10.4	10.4
14946	5083.0	10.4	10.4
14947	5091.0	10.4	10.4
14948	5096.4	10.4	10.4
14949	5083.7	10.4	10.4
14950	5086.3	10.4	10.4
14951	5087.1	10.4	10.4
14952	5077.7	10.4	10.4
14953	5078.8	10.4	10.4
14954	5088.5	10.4	10.4
14955	5091.7	10.4	10.4
14956	5092.7	10.4	10.4
14957	5082.2	10.4	10.4
14958	5099.4	10.4	10.4
14959	5078.1	10.4	10.4
14960	5095.6	10.4	10.4
14961	5083.2	10.4	10.4
14962	5088.1	10.4	10.4
14963	5106.6	10.4	10.4
14964	5082.9	10.4	10.4
14965	5084.7	10.4	10.4
14966	5091.1	10.4	10.4
14967	5102.2	10.4	10.4
14968	5089.8	10.4	10.4
14969	5095.1	10.4	10.4
14970	5112.0	10.4	10.4
14971	5114.9	10.4	10.4
14972	5118.5	10.4	10.4
14973	5119.7	10.4	10.4
14974	5119.5	10.4	10.4
14975	5123.6	10.4	10.4
14976	5123.2	10.4	10.4
14977	5125.7	10.4	10.4
14978	5129.7	10.4	10.4
14979	5120.9	10.4	10.4
14980	5121.7	10.4	10.4
14981	5119.3	10.4	10.4
14982	5128.2	10.4	10.4
14983	5121.7	10.4	10.4
14984	5129.7	10.4	10.4
14985	5108.3	10.4	10.4
14986	5120.8	10.4	10.4
14987	5130.8	10.4	10.4
14988	5128.7	10.4	10.4
14989	5120.9	10.4	10.4
14990	5131.4	10.4	10.4
14991	5122.2	10.4	10.4
14992	5122.4	10.4	10.4
14993	5143.4	10.4	10.4
14994	5129.4	10.4	10.4
14995	5132.6	10.4	10.4
14996	5151.1	10.4	10.4
14997	5136.9	10.4	10.4
14998	5137.1	10.4	10.4
14999	5146.0	10.4	10.4
15000	5142.0	10.4	10.4
15001	5135.8	10.4	10.4
15002	5131.8	10.4	10.4
15003	5133.7	10.4	10.4
15004	5132.2	10.4	10.4
15005	5146.2	10.4	10.4
15006	5140.4	10.4	10.4
15007	5141.4	10.4	10.4
15008	5131.0	10.4	10.4
15009	5145.6	10.4	10.4
15010	5140.8	10.4	10.4
15011	5136.0	10.4	10.4
15012	5152.6	10.4	10.4
15013	5137.6	10.4	10.4
15014	5143.1	10.4	10.4
15015	5140.2	10.4	10.4
15016	5135.6	10.4	10.4
15017	5132.9	10.4	10.4
15018	5149.1	10.4	10.4
15019	5136.7	10.4	10.4
15020	5136.2	10.4	10.4
15021	5143.5	10.4	10.4
15022	5129.0	10.4	10.4
15023	5130.4	10.4	10.4
15024	5133.3	10.4	10.4
15025	5132.4	10.4	10.4
15026	5125.1	10.4	10.4
15027	5139.1	10.4	10.4
15028	5137.2	10.4	10.4
15029	5144.6	10.4	10.4
15030	5127.8	10.4	10.4
15031	5131.5	10.4	10.4
15032	5134.4	10.4	10.4
15033	5142.2	10.4	10.4
15034	5133.8	10.4	10.4
15035	5136.6	10.4	10.4
15036	5138.7	10.4	10.4
15037	5138.5	10.4	10.4
15038	5147.0	10.4	10.4
15039	5143.9	10.4	10.4
15040	5137.8	10.4	10.4
15041	5143.9	10.4	10.4
15042	5137.2	10.4	10.4
15043	5148.3	10.4	10.4
15044	5144.5	10.4	10.4
15045	5143.2	10.4	10.4
15046	5141.8	10.4	10.4
15047	5127.3	10.4	10.4
15048	5139.0	10.4	10.4
15049	5140.9	10.4	10.4
15050	5134.6	10.4	10.4
15051	5135.8	10.4	10.4
15052	5133.9	10.4	10.4
15053	5143.6	10.4	10.4
15054	5135.0	10.4	10.4
15055	5143.4	10.4	10.4
15056	5136.7	10.4	10.4
15057	5146.5	10.4	10.4
15058	5153.8	10.4	10.4
15059	5150.1	10.4	10.4
15060	5152.4	10.4	10.4
15061	5149.3	10.4	10.4
15062	5150.3	10.4	10.4
15063	5153.0	10.4	10.4
15064	5156.7	10.4	10.4
15065	5152.7	10.4	10.4
15066	5149.9	10.4	10.4
15067	5141.7	10.4	10.4
15068	5140.7	10.4	10.4
15069	5134.7	10.4	10.4
15070	5145.4	10.4	10.4
15071	5148.4	10.4	10.4
15072	5138.8	10.4	10.4
15073	5140.3	10.4	10.4
15074	5121.1	10.4	10.4
15075	5133.7	10.4	10.4
15076	5147.4	10.4	10.4
15077	5146.0	10.4	10.4
15078	5141.5	10.4	10.4
15079	5144.2	10.4	10.4
15080	5143.9	10.4	10.4
15081	5151.1	10.4	10.4
15082	5141.9	10.4	10.4
15083	5120.6	10.4	10.4
15084	5143.5	10.4	10.4
15085	5135.5	10.4	10.4
15086	5130.3	10.4	10.4
15087	5123.0	10.4	10.4
15088	5140.9	10.4	10.4
15089	5135.0	10.4	10.4
15090	5141.5	10.4	10.4
15091	5126.6	10.4	10.4
15092	5130.4	10.4	10.4
15093	5135.1	10.4	10.4
15094	5135.3	10.4	10.4
15095	5139.6	10.4	10.4
15096	5138.6	10.4	10.4
15097	5150.4	10.4	10.4
15098	5135.4	10.4	10.4
15099	5144.3	10.4	10.4
15100	5141.6	10.4	10.4
15101	5130.1	10.4	10.4
15102	5142.3	10.4	10.4
15103	5151.4	10.4	10.4
15104	5135.8	10.4	10.4
15105	5135.3	10.4	10.4
15106	5142.3	10.4	10.4
15107	5142.0	10.4	10.4
15108	5141.2	10.4	10.4
15109	5143.8	10.4	10.4
15110	5139.0	10.4	10.4
15111	5153.3	10.4	10.4
15112	5140.8	10.4	10.4
15113	5137.6	10.4	10.4
15114	5135.8	10.4	10.4
15115	5137.6	10.4	10.4
15116	5149.5	10.4	10.4
15117	5144.8	10.4	10.4
15118	5140.3	10.4	10.4
15119	5144.6	10.4	10.4
15120	5132.3	10.4	10.4
15121	5135.4	10.4	10.4
15122	5151.8	10.4	10.4
15123	5141.8	10.4	10.4
15124	5143.8	10.4	10.4
15125	5136.0	10.4	10.4
15126	5143.8	10.4	10.4
15127	5146.3	10.4	10.4
15128	5147.6	10.4	10.4
15129	5135.3	10.4	10.4
15130	5139.1	10.4	10.4
15131	5132.9	10.4	10.4
15132	5126.2	10.4	10.4
15133	5129.2	10.4	10.4
